date;tweet;nlikes;nretweets;hashtags
2022-05-05 09:29:21;@EleonoreBez @MLP_officiel Honnêtement, vu le bilan lamentable de #Macron, ce score de 41% est une honte. D'autres en auraient tiré les conséquences et auraient démissionné. Score que #MarineLePen n'aurait jamais atteint sans le support des 2.5 millions d'électeurs de Éric #Zemmour par ailleurs...;7;0;['macron', 'marinelepen', 'zemmour']
2022-05-05 09:27:51;@EleonoreBez @MLP_officiel J'ai voté pour la 1ere fois pour @MLP_officiel en 2022, je fais parti de ces nouveaux électeurs dont vous parlez. Cependant mon vote était contre #MacronMcKinsey et non pour le #RN. Je ne revoterai plus jamais pour ce parti qui ne cherche qu'à faire tourner sa boutique !;21;4;['macronmckinsey', 'rn']
2022-05-05 09:24:49;@EleonoreBez @MLP_officiel Si vous retirez les presque 3 Millions de voix venues d’@ZemmourEric, @MLP_officiel semble stagner plus que ce qu’elle avance…😘😉;14;3;[]
2022-05-05 09:07:11;@MCarolineLePen Encore et toujours le clan Le Pen. Ce n’est plus un parti c’est une dynastie !!! On comprend mieux pourquoi le refus d’alliance. Comme les sectes, on reste entre nous;5;0;[]
2022-05-05 09:06:40;@EleonoreBez @MLP_officiel Enlevez les 2,5 millions de voix venant de R! Jamais plus nous ne voterons pour cette traître à l'union des patriotes qui rigole avec Macron le soir de sa défaite ! MLP, c'est fini !!!;22;3;[]
2022-05-05 08:53:46;@sous_h C’est la même réforme que le pen… incroyable le peu de précision que l’on demande aux insoumis sur leur programme. Les blocages des prix c’est la même … une phrase et 0 précision.;7;5;[]
2022-05-05 08:53:30;@MLP_officiel a été la seule responsable politique à demander dès 2011 que plus un match de football ne soit joué le 5 mai en France. Il aura fallu attendre 2020 pour que les pouvoirs publics respectent enfin la mémoire des victimes. #dramedefuriani;7;5;['dramedefuriani']
2022-05-05 08:51:58;@Renaud_Sand Non. Voter RN au 2nd tour de la présidentielle, m’a vacciné pour la vie. Vote inutile, juste bon à assurer une rente pour le clan LePen. Donc ce sera #Reconquete, ou le déluge.;8;0;['reconquete']
2022-05-05 08:45:46;@CNEWS Le petit islamistes en herbe @alexiscorbiere mal cela vas faire très mal ! @stanislasrig @MLP_officiel @ZemmourEric;14;2;[]
2022-05-05 08:42:06;Zemmouriens et RN RT tous à @MLP_officiel et @J_Bardella  pour qu’ ils ressentent l’ impérieuse volonté du peuple national à s’ unir pour contrer l’ union de la gauche ....MOBILISATION GÉNÉRALE POUR L’ UNION DE LA DROITE et des vrais patriotes ‼️‼️‼️@ZemmourEric @DamienRieu;5;3;[]
2022-05-05 08:41:39;Elle dit quoi à ça la traîtresse de @MLP_officiel ?  Honte à vous !  Vous êtes devenue le cancer du camp patriote.  On peut vomir @JLMelenchon (que j'execre personnellement) mais quel différence de niveau entre lui et la parjure @MLP_officiel...;20;7;[]
2022-05-05 08:40:09;@YvesDero71 @JLMelenchon @MLP_officiel On en veux pas.  https://t.co/OH8xDxQdTF;19;11;[]
2022-05-05 08:39:41;@EleonoreBez @MLP_officiel Et bientôt 5 députés.;15;2;[]
2022-05-05 08:38:36;"Christian Jacob (@ChJacob77), président du parti Les Républicains : ""Pour ce qui est de la présidentielle, nous n'avons pas réussi à ouvrir les mâchoires entre Emmanuel Macron et Marine Le Pen. Nous avons échoué, on ne va pas tourner autour du pot."" #le79Inter  https://t.co/tduDM31wi8";6;5;['le79inter']
2022-05-05 08:37:45;"@DamienMonchau @PessimismeActif ""Si aucune personnalité ne peut se présenter à côté de la camarade Le Pen, alors la camarade Le Pen est réélu à l'unanimité""  https://t.co/tfnEJUOWja";5;0;[]
2022-05-05 08:37:42;Cette pauvre @MLP_officiel ,épuisée par sa lamentable prestation aux présidentielles, est partie en vacances, laissant tout l’espace médiatique à l’extrême gauche de @JLMelenchon . Seul @ZemmourEric essaie d’occuper le terrain. Électeurs de MLP, réveillez-vous, elle vous trahit.;70;40;[]
2022-05-05 08:37:37;‌GALA avec le pen est au service du Systeme  MACRONNIEN....  contre la plus intelligente d'entre vous !!!    MARION MARECHAL...       gilbert perrin;16;8;[]
2022-05-05 08:36:18;@franceinter @ChJacob77 Allez continuez le coup du Pacte Faustien  sur France Inter ! LR vous êtes obsolète et non crédible avec votre baissé de dépenses publiques! Les conséquences : plus d'école ni d'hôpital dignes!! Non Mr NUPE : L'Union des gauches n'a rien à voir avec celle de droite avec le pen/z!;7;3;[]
2022-05-05 08:34:41;Ce niveau de réflexion, cette stratégie dit tout de ce qu’est le RN : un camp retranché de groupies dans le désert des Tartares.   @MLP_officiel , c’est le Commandant Drogo …;6;1;[]
2022-05-05 08:34:02;@franceinfo @Legrand87652874 Dire que si les médias n'avaient pas privilégié les thèmes chers à la droite et extrême droire pr servir la soupe à macron/lepen, on aurait pu parler planification écologique pdt la présidentielle vu que c'est 1 point central du prog de l'union populaire  https://t.co/OPtYQ0V44o;7;0;[]
2022-05-05 08:33:09;La retraite à 60 ans ....expliquée par @Clem_Autain ( aussi douée en la matière que....@MLP_officiel ! )😜;37;24;[]
2022-05-05 08:31:33;@thierry27200 @EleonoreBez @MLP_officiel Marine est-elle tombée dans le piège des patriotes au 2è tour ? Le report des voix patriotes sur RN a dévoilé la fraude Macron et la trahison Marine.  Elle veut juste un poste de député planplan et trompe ses électeurs depuis 20 ans.  Opposition contrôlée. 🔥;7;2;[]
2022-05-05 08:30:24;"@F_Desouche Les islamistes immigrent directement là-bas. Alger =&gt; Cayenne, Syrie  =&gt; Cayenne. Après les bobos parigots s'étonnent que la Guyane ait voté le Pen. La gangrène islamique se propage sur la terre entière";11;0;[]
2022-05-05 08:29:50;@mouss_djag @abdelmalik92 Plus de 60% pour Marine Le Pen dans les DOM-TOM. Ce sont des racistes? Bcp de noirs et de maghebins ont voté pour elle aussi. Il faudrait essayer de comprendre pourquoi les gens commencent à voter très à droite au lieu d'y voir du simple racisme.;18;0;[]
2022-05-05 08:25:58;@EleonoreBez @MLP_officiel N'importe quoi et malhonnête de présenté des chiffres comme ça ... Mais on est plus a ça près avec Marine. Plus jamais  voter pour la machine a perdre . Ni Le Pen Ni RN .;6;0;[]
2022-05-05 08:21:48;C’ est vous qui parliez de nazis chez Reconquête ????@MLP_officiel @J_Bardella;13;19;[]
2022-05-05 08:16:33;@EleonoreBez @MLP_officiel Et zéro alliance avec Reconquête et DLF qui vous tendaient la main. Et vous aurez 20 députés le 19 juin. Lamentable.;22;2;[]
2022-05-05 08:15:10;@younesbhaddou Excellente initiative. Il faut éliminer les violences d’extrême gauche Mélenchon et de droite Lepen  https://t.co/fVxqDr2KFh;7;1;[]
2022-05-05 08:14:58;@EleonoreBez @MLP_officiel Encore un p'tit effort  https://t.co/QxXFBJBN0X;5;1;[]
2022-05-05 08:10:25;@YvesDero71 @JLMelenchon @MLP_officiel Le projet de JLM pour la France implique: - de sortir de l'Europe - que les bisounours existent pour de vrai - qu'il y ait vraiment un chaudron d'or au pied des arcs en ciel C'est du solide !;9;3;[]
2022-05-05 08:06:24;@Enthoven_R @GillesClavreul @rglucks1 Celui qui préfère voter Le Pen que Mélenchon ne peut se réjouir de l'union de la Gauche. De tous temps elle a empêché la montée de l'extrême droite.;11;0;[]
2022-05-05 08:05:13;@rafaelperrin Quant à la phrase sur les extrêmes, les racistes et les antiracistes, c'est la même chose, blabla, c'est sans doute ce qui explique pourquoi voter pour des personnes qui trouvent Le Pen trop molle est naturel pour toi.;8;0;[]
2022-05-05 07:57:46;"📰 Dans notre circonscription, @MLP_officiel a battu Emmanuel Macron parce que vous avez été 58% à voter pour elle ! 💪  Les 12&amp;19 juin, transformez l’essai : élisez un député @RNational_off pour défendre votre pouvoir d’achat et vos libertés !  #JeVoteRN #Legislatives2022  https://t.co/NtAKBcSDvs";74;28;['jevotern', 'legislatives2022']
2022-05-05 07:56:48;Recensons #LeSeumDeLaCasteBourgeoise de la classe politique, du parti de centre droit @partisocialiste aux partis nazis @ZemmourEric et xénophobes @MLP_officiel en passant par les islamophobes pseudo laïcards @printempsrepub et les pyromanes @enmarchefr   #NUPSE #Nupes  https://t.co/U2ERbLFCbl;8;4;['leseumdelacastebourgeoise', 'nupse', 'nupes']
2022-05-05 07:55:03;Avec Abdel YOUSFI, Pia BOIZET candidats du rassemblement à gauche construisons la « Nouvelle UNION POPULAIRE, ECOLOGIQUE et SOCIALE « faisons barrage à la politique : de régression sociale de Macron et des projets racistes, xénophobes et antisociaux de l’extrême-droite de Le Pen  https://t.co/7sWPYP9SSL;8;7;[]
2022-05-05 07:53:02;Avez vous remarqué que @MLP_officiel emploi la même stratégie pour les #legislatives2022 que pour les présidentielles ? C est à dire le silence et laisse la place à @JLMelenchon .   Memes causes mêmes effets ?;109;66;['legislatives2022']
2022-05-05 07:47:42;@EleonoreBez @MLP_officiel Mauvaise propagande, les reports de voix ne sont pas acquis!;7;0;[]
2022-05-05 07:39:40;Le fait qu’il y ait une coupure de courant depuis hier 16h dans mon village me foudroie paf punition pour avoir voter lepen bande de merdes;5;0;[]
2022-05-05 07:37:56;@GumiChris @Fabien_Roussel Je persiste à dire qu'un accord entre les verts, les communistes et les socialistes aurait été bien mieux.  LFI apporte juste du déshonneur à la gauche. Ils devraient même pas être laissés à gauche et on devrait les laisser se battre pour gagner l'électorat de Le Pen.;7;0;[]
2022-05-05 07:35:05;@EleonoreBez @MLP_officiel Ces millions d’électeurs qui aiment le Z, ne voteront plus JAMAIS pour MLP, vu la manière dont elle a menti à plusieurs reprises  https://t.co/u4hTUF7KiS et comme elle agit en vue des législatives  Sans parler de nombreux électeurs #RN sincères, outrés de son comportement;14;4;['rn']
2022-05-05 07:34:00;@GillesPennelle L organigramme du RN sur résume à l arbre généalogique des Le Pen. Faire de la politique de gauche tout en se revendiquant de la droite nationale montre bien l ambition de ce parti. Amis patriotes, ouvrez les yeux !  https://t.co/7gSbQhTs49;5;1;[]
2022-05-05 07:31:20;@EleonoreBez @MLP_officiel GROS mensonge 😉 Parmi les 13 millions de voix que vous citez pr l’élection de 2022, il y a ls voix ds soutiens d’#EricZemmour Ils ont voté pour MLP par respect pour leur leader, d’ailleurs le seul de cette campagne, comme le montre cette étude post électorale ⬇️  https://t.co/fqtP8w58Q1;25;11;['ericzemmour']
2022-05-05 07:27:20;#Ardèche Votre député PS sortant, @hsaulignac pactise avec l'islamo-gauchisme pour sauver son siège ! Faites barrage à cette idéologie qui défigure notre pays. La seule opposition à Emmanuel Macron et à l'islamo-gauchisme, c'est le @RNational_off #legislative2022 @MLP_officiel  https://t.co/KLigw5UA51;63;38;['ardèche', 'legislative2022']
2022-05-05 07:22:57;Ah tout de même    merci  pour ceux   qui comme  moi   dénonce .quand on vous dit  . Que tout ça joue dans  .la même  cour  une bonne poignée  de civitas  carrément antisémite      extrême   Unis melenchon  Z le Pen = le chaos;5;1;[]
2022-05-05 07:22:43;#legislative2022 #UnionPopulaire  On n’entend pas les médias,acteurs, chanteurs, sportifs … qui appelaient il y 3 semaine à faire barrage à @MLP_officiel quand aujourd’hui la #gauche se regroupe derrière #Mélenchon un stalinien autoritaire menaçant et #islamogauchiste;6;2;['legislative2022', 'unionpopulaire', 'gauche', 'mélenchon', 'islamogauchiste']
2022-05-05 07:21:51;@franck_abr @faureolivier Jean Luc Mélenchon n'est pas mieux que les Le Pen. On place sa famille et proches. Et ça se dit se battre contre le système,tu parles.;9;5;[]
2022-05-05 07:21:01;« Le Pen dit qu'elle est prête à une alliance aux législatives avec ceux qui ont appelé à battre Macron. Éric #Zemmour a appelé à voter pour elle sans ambiguïté. Au moment où les électeurs le plébiscitent ça devient impossible.» @ChdOrnellas  #Reconquête  https://t.co/QhjjrDrJz4;9;6;['zemmour', 'reconquête']
2022-05-05 07:05:55;@BrunoRetailleau Allez postuler pour un poste chez Lepen ou Zemmour, et laissez la gauche tranquille (oui, juste la gauche, pas l'extrême gauche).  Vous étiez méprisant en disant que les gauches ne pourraient jamais s'allier.  Elles le font, et là vous pleurnichez terrorisé par leur reussite :);9;1;[]
2022-05-05 07:02:50;@christine_kelly Il n'y a qu'en France où @jlm et @MLP_officiel financent les extrêmes pour invectiver les forces de l'ordre;7;3;[]
2022-05-05 07:00:38;C est pour cela qu il faut appeler tous les électeurs #patriotes a voter pour @Reconquete_off @ZemmourEric aux législatives !  @MLP_officiel elle pense qu a sa boutique !;5;4;['patriotes']
2022-05-05 06:53:31;@alexiskarklins Glucksman qui rejoint Melenchon, c’est comme Arno Klarsfeld qui rejoindrait Le Pen. Dans combien de jours il commence à nous expliquer que la guerre en Ukraine c’est quand même la faute à l’OTAN ?;6;0;[]
2022-05-05 06:48:41;S'appeler ᴇᴜʀᴏᴘᴇ Ecologie Les Verts et s'allier avec Mélenchon, type le plus anti-européen qui soit, peut-être même plus que Le Pen.  On appelle ça le culot? Non, on appelle ça la connerie.;7;2;[]
2022-05-05 06:45:02;La haine est en marche et rien ne semble pou- voir l’arrêter.  Aux Antilles  les électeurs de Mélenchon au 1er tour ont voté massivement pour Le Pen au 2eme LFI, PS, EELV ont tous un point commun et c'est normal  qu'ils s'unissent : la HAINE de la démocratie.;24;8;[]
2022-05-05 06:32:45;Après la disparition du #PS , des #LR donnez des députés #RN à ce formidable élan insufflé par Marine le Pen .  https://t.co/E6gLfUwgUq;5;3;['ps', 'lr', 'rn']
2022-05-05 06:22:32;66% des français ne veulent pas de Le Pen et 67% ne veulent pas de Mélenchon 1er ministre  Pire pour Melenchon, 60% des sympathisants  PS ne veulent pas de lui à Matignon.  #Nupes #sondage;16;12;['nupes', 'sondage']
2022-05-05 06:06:18;@Le_Figaro @MLP_officiel honte à vous de refuser de travailler ensemble pour les législatives.;21;4;[]
2022-05-05 06:03:10;Marine Le Pen - Eric Zemmour: plutôt perdre seuls que tenter de gagner ensemble  De leur antimodèle idéologique, Jean-Luc Mélenchon, les deux ex-candidats à la présidentielle devraient retenir la capacité tactique à transformer une défaite en dynamique.   https://t.co/XtO2mK5bS8;12;10;[]
2022-05-05 05:09:05;Lors du débat, Macron rétorqua à Marine Le Pen, à propos de son intention d'interdire le voile dans l’espace public, si elle avait été élue : « Vous allez créer la guerre civile ». Mais n’était-ce pas avouer que la paix publique ne tient finalement qu’à ce bout de tissu ?;24;8;[]
2022-05-05 04:42:19;Macron grand menteur ⤵️  Acte 2 : .@EmmanuelMacron et son bras droit .@RichardFerrand vont contester dans les médias l'information relayée par @MLP_officiel. Macron osera faire diversion en accusant MLP de collusion avec Orbán et Poutine (voir capture écran)  ...  https://t.co/IriQuYcHo7;23;13;[]
2022-05-05 04:37:55;@EM_Ottawa Quand on met Le Pen pour la 2ᵉ fois au 2ᵈ tour avec des ministres qui agitent des obsessions haineuses et nauséabondes des extrêmes droites “islamogauchisme”, “wokisme”, “séparatisme”, “ensauvagement” au lieu de les combattre on évite de la ramener…;7;0;[]
2022-05-05 04:37:40;Macron grand menteur ⤵️  Acte 1 : Durant la campagne, @MLP_officiel reprend l'info du @nytimes sur le report de l'annonce de l'embargo de l'UE sur le pétrole Russe, à après la présidentielle en France, pour ne pas pénaliser le candidat @EmmanuelMacron  ...  https://t.co/GeG8alcE2T;61;22;[]
2022-05-05 04:36:05;@EleonoreBez @MLP_officiel Chiffres trompeurs. 1️⃣ La réalité du socle électoral #RN ➡️ 58% à 66% des 23% = environ 15% 👎 2️⃣ Législatives ➡️ perte de 30% à 60% des voix des présidentielles = environ 10% ! 👎 3️⃣ Vous allez prendre une grosse cuite en Juin 🤡🤡🤡;36;10;['rn']
2022-05-05 04:08:38;@Rosisbae4 @FrancoisDAssisi @ZE_Seuguh @FBonnafy @AnnaBzh22 Et vous déduisez du fait que Mélenchon a dit de ne pas voter Le Pen qu'il est favorable à la politique menée par Macron depuis 5 ans ? Fichtre, vous allez vite en besogne.;7;0;[]
2022-05-05 04:03:08;Affaire Solère : mise en examen de sa belle-mère et du cabinet Deloitte...  Une info qui est tombée durant la campagne mais dont aucun média n'a voulu parler pour ne point déranger Macron, préférant relancer la vieille fausse affaire Marine Le Pen. 😡    https://t.co/OUpB65lpqW;31;16;[]
2022-05-05 03:40:11;SONDAGE EXCLUSIF. Mélenchon incarne le mieux l'opposition à Macron, devant Le Pen  https://t.co/aHE19JULUq;16;12;[]
2022-05-05 03:39:10;SONDAGE EXCLUSIF. Mélenchon incarne le mieux l'opposition à Macron, devant Le Pen  https://t.co/MJS3aMx4SD;6;5;[]
2022-05-05 03:38:07;Le Pen/Zemmour : Une alliance face à Macron ?  https://t.co/WqQHBFxKZo  https://t.co/mGqO4j1d1l;7;2;[]
2022-05-05 02:05:08;Donc la retraite à 60 ans c’est avec 40 annuités. (dixit Autain sur Public Sénat) Bref LFI c’est le même baratin que Le Pen. Tu commences de bosser à 25 ans, tu pars à 65 ans!  Populisme quand tu nous tiens…;39;21;[]
2022-05-05 02:01:49;Y'a un gars qui débat sur Macron/Le Pen depuis 48h sous un de mes post IG avec un compte anonyme. La politique ça rend complètement fou 😂;7;0;[]
2022-05-05 01:16:01;@loukaspbl2022 @LeGuillaume @franceinfo Un jour, j'ai même entendu un journaliste de @franceinfo  traiter Marine le Pen de leader d'extrême droite. C'est vous dire;20;0;[]
2022-05-05 01:03:25;@cecilealduy Marine Le Pen, elle sort de son confort 1 fois tous les 5 ans pour la présidentielle. Et encore on dirait qu'elle fait la campagne la plus courte possible. Après, je pense qu'elle retourne faire des grasses matinées (en étant payée).   https://t.co/kJxMtV8KVj;8;2;[]
2022-05-05 01:01:12;@DamienMonchau @BLIXOW38 @Pj_Targaryen @CrepinMael Actuellement le RN est une armée sans soldats et dont le général (en l’occurrence Marine Le Pen) est parti en vacances. Ça va être compliqué de gagner la guerre avec ça, on va pas se mentir… 😂;22;1;[]
2022-05-05 00:53:46;Deuxième visionnage de GOT et je me rend compte que les Lannister sont les Le Pen dans le multivers..;27;3;[]
2022-05-05 00:45:36;On est le 5 mai 2022, il est minuit 43, Place Publique existe depuis +3 ans, et Raphaël Enthoven - qui revendique préférer les Bruns et Le Pen aux Rouges - découvre que… Raphaël Glucksmann est… de gauche et humaniste. Looool;15;3;[]
2022-05-05 00:39:17;Le #RN admet tranquillement qu’il établit des « listes de traîtres ». Comme ça, pour le fun. Je ne veux pas être désobligeant les gars, mais pendant 40 ans les médias ont diabolisé Jean-Marie Le Pen pour beaucoup moins que ça…;38;16;['rn']
